iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,population
BRA,South America,Brazil,2023-05-03,37449418.0,0.0,6026.57,701494.0,0.0,39.86,3335.58,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-04,37449418.0,0.0,6026.57,701494.0,0.0,39.86,3335.58,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-05,37449418.0,0.0,6026.57,701494.0,0.0,39.86,3335.58,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-06,37449418.0,0.0,6026.57,701494.0,0.0,39.86,3335.58,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-07,37487971.0,38553.0,5507.57,701833.0,339.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-08,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-09,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-10,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-11,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-12,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-13,37487971.0,0.0,5507.57,701833.0,0.0,48.43,3337.19,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-14,37511921.0,23950.0,3421.43,702116.0,283.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-15,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-16,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-17,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-18,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-19,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-20,37511921.0,0.0,3421.43,702116.0,0.0,40.43,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-05-31,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-06-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-07-31,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-08-31,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-09-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-25,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-26,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-27,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-28,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-29,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-30,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-10-31,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-01,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-02,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-03,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-04,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-05,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-06,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-07,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-08,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-09,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-10,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-11,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-12,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-13,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-14,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-15,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-16,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-17,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-18,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-19,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-20,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-21,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-22,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-23,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
BRA,South America,Brazil,2023-11-24,37511921.0,0.0,0.0,702116.0,0.0,0.0,3338.54,,,,14103.45,0.76,215313504
